drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
mitoxantrone,True,0.24332811144894959,1.000000004122397,1,7.25000948781251e-13,1.1570366637068825e-09,1.0000000000081837,1,40,3440,40
vorinostat,True,0.12933399283326472,0.9999999985868183,1,8.058761370063608e-13,1.1570366637068825e-09,1.0000000000088003,1,40,6448,40
sirolimus,True,0.18852795194333752,1.000000006797026,1,5.0180272337472775e-11,5.763706080682123e-08,0.9999999999926965,1,34,3780,34
everolimus,True,0.5003022783110472,0.9999886695839054,1,2.704487898458367e-09,1.5663720694257371e-06,1.0000000000011127,1,28,1180,28
estradiol,True,0.35598868481137025,1.0000000300445158,1,9.907362135758518e-08,4.376767749666244e-05,1.0000000000025016,1,23,1367,23
troglitazone,True,0.21531706105666962,1.0000000380004879,1,2.1426322920456693e-07,8.203424835478852e-05,1.0000000000020661,1,22,2162,22
bortezomib,True,0.02687962044106324,0.9999999751106066,1,2.3520089596061502e-07,8.442242159386325e-05,1.0000000000007239,1,22,17000,22
tretinoin,True,0.43866497353935896,0.9999946792679604,1,7.837807852263033e-07,0.00022732419058720874,0.9999999999973991,1,20,968,20
paclitaxel,True,0.3940355805054665,0.9999996147897092,1,1.614390038410636e-06,0.0004414972376472516,1.0000000000018916,1,19,1025,19
valproic-acid,True,0.3187600018744946,1.0000000049637414,1,1.3643506446282504e-05,0.0026192685128304883,0.9999999999979823,1,16,1072,16
lenalidomide,True,0.4931873191276841,0.999487785091647,1,2.5974703276430377e-05,0.00438743296813352,1.0000000000008475,1,15,651,15
colchicine,True,0.8935880267550426,0.7394601544963199,1,4.656956567289547e-05,0.007641400447412534,1.0000000000003677,1,14,336,14
AZD-5363,True,0.35583354143098606,0.9999993961437749,1,5.479995734775986e-05,0.008279943522677819,1.0000000000005584,1,14,844,14
pemetrexed,True,1.1132304352873106,0.4408906839104409,1,8.950832748293163e-05,0.012151906770237116,0.9999999999992145,1,13,251,13
ixabepilone,True,0.8294780771673341,0.8150989804401462,1,0.00019764990870885978,0.020747402653774866,0.9999999999995982,1,12,312,12
KX-2391,True,0.8294780771673341,0.8150989804401462,1,0.00019764990870885978,0.020747402653774866,0.9999999999995982,1,12,312,12
pazopanib,True,0.17795934985223172,1.0000000369485658,1,0.0002333098752578032,0.021884177708094848,1.0000000000020042,1,12,1454,12
fulvestrant,True,0.15039563293082406,1.0000000423993936,1,0.00023495245341697513,0.021884177708094848,0.9999999999976391,1,12,1720,12
gefitinib,True,0.12865542014562614,1.0000000331897798,1,0.0002362561410241826,0.021884177708094848,1.0000000000002371,1,12,2010,12
TUL,True,0.9794223150451774,0.6232250571361789,1,0.00038953352903864597,0.03389531904952945,1.0000000000001326,1,11,243,11
orciprenaline,True,0.3936935205027584,0.9999490602603024,1,0.00044588143220305744,0.03743334221562369,1.0000000000013691,1,11,605,11
temozolomide,True,0.20723729274034675,1.000000010544173,1,0.0004654683146354326,0.03743334221562369,0.9999999999999378,1,11,1149,11
idelalisib,True,0.19216816481294388,1.000000015699604,1,0.00046708829978838194,0.03743334221562369,0.999999999999031,1,11,1239,11
roflumilast,True,0.41030608350990555,0.9998087482524448,1,0.0008971370790523099,0.06465509288891956,1.0000000000020421,1,10,530,10
carbamazepine,True,0.34628592807791564,0.9999920293759478,1,0.0009090835764407279,0.06465509288891956,0.9999999999999377,1,10,628,10
belinostat,True,0.28463530710239193,0.9999999491672753,1,0.0009207377634466569,0.06465509288891956,0.9999999999999807,1,10,764,10
lapatinib,True,0.11667375171012166,1.0000000362312431,1,0.0009532503594363558,0.06465509288891956,0.9999999999988103,1,10,1862,10
ibrutinib,True,0.09799617349520338,1.0000000363259236,1,0.0009569359038060529,0.06465509288891956,0.9999999999970459,1,10,2216,10
cabazitaxel,True,0.6283428350610809,0.9620733064319046,1,0.0017412171593375976,0.10823069840523739,0.9999999999996064,1,9,313,9
LGX-818,True,0.440117282018613,0.9990818584916585,1,0.0018021474934641363,0.10823069840523739,0.9999999999995428,1,9,447,9
risperidone,True,0.3636737541922533,0.9999543379008202,1,0.0018274946683181294,0.10823069840523739,0.9999999999995027,1,9,541,9
mebendazole,True,0.3596855899599833,0.9999625982785185,1,0.0018288267693504104,0.10823069840523739,0.9999999999996522,1,9,547,9
tofacitinib,True,0.24999208231430928,1.0000000157331825,1,0.0018658477399051397,0.10823069840523739,0.999999999998165,1,9,787,9
riluzole,True,0.31660747971887176,0.9999918901677054,1,0.003714566169388877,0.1696676243533486,0.9999999999996604,1,8,556,8
estrone,True,0.2659150338224021,0.9999998346619965,1,0.0037445925357387495,0.1696676243533486,1.0000000000001563,1,8,662,8
docetaxel,True,0.2643178224738262,0.9999998577352207,1,0.0037455425244395575,0.1696676243533486,0.9999999999992162,1,8,666,8
fluphenazine,True,0.23724051897187387,1.000000011885856,1,0.00376168417293814,0.1696676243533486,1.0000000000009055,1,8,742,8
dienestrol,True,0.21839675843773873,1.0000000196375953,1,0.003772958466097373,0.1696676243533486,1.0000000000002205,1,8,806,8
dexamethasone,True,0.19008154217371687,1.000000012737404,1,0.0037899629824653274,0.1696676243533486,1.0000000000005378,1,8,926,8
crizotinib,True,0.09373901254814201,1.0000000357799763,1,0.003848395852552145,0.1696676243533486,1.000000000003359,1,8,1876,8
dasatinib,True,0.05819104399519235,0.9999999951054462,1,0.0038701826206318413,0.1696676243533486,0.9999999999971847,1,8,3018,8
vinblastine,True,0.6493577238185231,0.9378589467818684,1,0.007156578629606077,0.26019990724762787,0.9999999999998107,1,7,239,7
zileuton,True,0.39514927516813686,0.9993575232180676,1,0.007406481321435596,0.26019990724762787,1.0000000000000306,1,7,393,7
levothyroxine,True,0.3778559924026477,0.999647005555979,1,0.007423793454518211,0.26019990724762787,1.0000000000002678,1,7,411,7
albendazole,True,0.3553889986282071,0.9998539007013791,1,0.007446345105805389,0.26019990724762787,0.9999999999993665,1,7,437,7
thalidomide,True,0.18423683124404688,1.0000000133101206,1,0.007620397344640595,0.26019990724762787,1.00000000000068,1,7,843,7
gatifloxacin,True,0.16789608611385032,1.0000000147115866,1,0.00763722562125734,0.26019990724762787,1.0000000000013056,1,7,925,7
lorazepam,True,0.1589541890032436,1.0000000095384862,1,0.007646449996110211,0.26019990724762787,1.0000000000010802,1,7,977,7
GDC-0199,True,0.1395161954016781,1.0000000149114698,1,0.00766654042031271,0.26019990724762787,0.9999999999984718,1,7,1113,7
trifluoperazine,True,0.1124134554993867,1.0000000329125112,1,0.00769464084724551,0.26019990724762787,0.9999999999993134,1,7,1381,7
fostamatinib,True,0.08549425848848669,1.0000000381677616,1,0.007722652784593635,0.26019990724762787,1.0000000000007205,1,7,1815,7
olaparib,True,0.07792147364828649,1.000000034820872,1,0.007730551315926024,0.26019990724762787,1.0000000000011646,1,7,1991,7
erlotinib,True,0.06859523820295271,1.00000003676078,1,0.007740289814186588,0.26019990724762787,0.9999999999960376,1,7,2261,7
amisulpride,True,0.9732746539277828,0.6541666680985505,1,0.01402080240286141,0.4111687619257735,0.999999999999879,1,6,138,6
methylphenidate,True,0.8398431988633274,0.7796072405911441,1,0.014230634662755043,0.4111687619257735,1.0000000000002847,1,6,160,6
norgestrel,True,0.3823049328318642,0.9991875641465644,1,0.014974030149899755,0.4111687619257735,0.9999999999997968,1,6,352,6
alprostadil,True,0.375903704476037,0.9993380082699641,1,0.014984699466166774,0.4111687619257735,1.0000000000000961,1,6,358,6
metformin,True,0.28760501024010654,0.9999870448453066,1,0.0151326464553562,0.4111687619257735,0.9999999999990826,1,6,468,6
valdecoxib,True,0.25207077426227936,0.9999989367255316,1,0.015192594697123175,0.4111687619257735,1.000000000000858,1,6,534,6
clozapine,True,0.23532825730811086,0.9999997647543246,1,0.015220922209245393,0.4111687619257735,1.0000000000007239,1,6,572,6
nimodipine,True,0.18852555043527244,1.0000000220203153,1,0.015300389695914997,0.4111687619257735,1.0000000000007478,1,6,714,6
flutamide,True,0.18338752424428306,1.0000000177546622,1,0.015309138841624766,0.4111687619257735,0.9999999999994101,1,6,734,6
indinavir,True,0.1678338706296158,1.000000022452636,1,0.015335654379945,0.4111687619257735,0.9999999999990243,1,6,802,6
doxorubicin,True,0.1017762429015383,1.000000018964452,1,0.015448779598106959,0.4111687619257735,0.9999999999998159,1,6,1322,6
raloxifene,True,0.09303711857595003,1.0000000305165688,1,0.015463807812953142,0.4111687619257735,0.9999999999975796,1,6,1446,6
lovastatin,True,0.3833098578742897,0.9983587628937771,1,0.030217002411139185,0.6189753487724887,1.0000000000000377,1,5,297,5
oxaprozin,True,0.3637397195155802,0.9990643425236941,1,0.03026888989033662,0.6189753487724887,0.9999999999998332,1,5,313,5
ondansetron,True,0.3503247053180778,0.9993896360562624,1,0.030304509076710208,0.6189753487724887,0.9999999999998732,1,5,325,5
fluocinolone-acetonide,True,0.31027130578553486,0.9998677369732326,1,0.030411105997849117,0.6189753487724887,0.9999999999999495,1,5,367,5
biperiden,True,0.2811819687637496,0.999968121992305,1,0.030488757261367603,0.6189753487724887,0.9999999999998086,1,5,405,5
pinacidil,True,0.2594185254916578,0.99999131395869,1,0.0305469817723742,0.6189753487724887,0.9999999999995522,1,5,439,5
nalbuphine,True,0.24920628682608412,0.999995676640672,1,0.030574341088559838,0.6189753487724887,0.9999999999997731,1,5,457,5
menadione,True,0.2074590764121921,0.9999999021944146,1,0.030686438925780938,0.6189753487724887,1.0000000000004006,1,5,549,5
chloroquine,True,0.20302235441032856,0.9999999433051967,1,0.03069837627120748,0.6189753487724887,0.9999999999989123,1,5,561,5
benazepril,True,0.19739354346655016,0.9999999766634601,1,0.030713527685869487,0.6189753487724887,1.000000000000162,1,5,577,5
enzalutamide,True,0.19337245269691714,0.999999992951716,1,0.03072435606614478,0.6189753487724887,1.0000000000010796,1,5,589,5
isradipine,True,0.1707594647171268,1.0000000092620713,1,0.0307853214197544,0.6189753487724887,1.0000000000002782,1,5,667,5
glibenclamide,True,0.15085294391345455,1.00000001827398,1,0.030839089882156476,0.6189753487724887,0.9999999999979173,1,5,755,5
azathioprine,True,0.1289769710592878,1.0000000115992458,1,0.030898285976296947,0.6189753487724887,0.9999999999991978,1,5,883,5
azacitidine,True,0.1283950239645229,1.0000000088727174,1,0.030899862264693823,0.6189753487724887,0.9999999999999112,1,5,887,5
lopinavir,True,0.12696285054328396,1.0000000116872896,1,0.030903741856433204,0.6189753487724887,0.9999999999992871,1,5,897,5
moxifloxacin,True,0.12000183912778341,1.0000000116676897,1,0.030922605353840928,0.6189753487724887,0.9999999999993906,1,5,949,5
decitabine,True,0.1055333172532773,1.0000000098793165,1,0.030961850070428037,0.6189753487724887,1.0000000000001534,1,5,1079,5
panobinostat,True,0.09592237607664182,1.0000000102984095,1,0.030987946464188294,0.6189753487724887,1.0000000000005957,1,5,1187,5
calcitriol,True,0.0856619637660734,1.0000000216083715,1,0.031015830591810453,0.6189753487724887,1.0000000000019658,1,5,1329,5
selumetinib,True,0.05084163305910859,1.0000000340460302,1,0.031110646745575017,0.6189753487724887,0.999999999999692,1,5,2237,5
solifenacin-succinate,True,0,1,1,1,1,1,1,1,239,1
maribavir,True,0,1,1,1,1,1,1,1,299,1
amcinonide,True,0,1,1,1,1,1,1,2,316,2
fosinopril,True,0,1,1,1,1,1,1,1,327,1
sumatriptan,True,0,1,1,1,1,1,1,2,342,2
fluvoxamine,True,0,1,1,1,1,1,1,2,424,2
promethazine,True,0,1,1,1,1,1,1,2,146,2
emtricitabine,True,0,1,1,1,1,1,1,1,287,1
riociguat,True,0,1,1,1,1,1,1,1,311,1
pramipexole,True,0,1,1,1,1,1,1,3,459,3
caffeine,True,0,1,1,1,1,1,1,3,615,3
ritodrine,True,0,1,1,1,1,1,1,2,366,2
trametinib,True,0,1,1,1,1,1,1,4,1548,4
tiludronate,True,0,1,1,1,1,1,1,1,225,1
