drug,approved,odds_ratio,pvalue,adj_pvalue,pvalue_up,adj_pvalue_up,pvalue_down,adj_pvalue_down,count_significant,count_insignificant,count_up_significant
macitentan,True,3.206981779068832,0.03102872959733603,1,0.4999999999995306,1,0.8138255611955535,1,5,469,3
haloperidol,True,2.7906427763006296,0.05063423623470482,1,0.49999999999973344,1,0.8136542042390487,1,5,539,3
trimethoprim,True,4.598271404502603,0.007844396983583074,1,0.49999999999988837,1,0.8143968264169678,1,5,327,3
hydrocortisone,True,2.3248758601535924,0.09233330652771583,1,0.4999999999999276,1,0.813462280384012,1,5,647,3
olaparib,True,1.1680511542505267,0.4428215959547943,1,0.6369932170116209,1,0.6369932170116209,1,8,1990,4
lapatinib,True,0.9520729563816658,0.6763563865118669,1,0.6565009369731452,1,0.6565009369731452,1,6,1866,3
cabozantinib,True,1.2057507263428011,0.45256881888322736,1,0.6565675815925546,1,0.6565675815925546,1,6,1474,3
nilotinib,True,1.4523578158839607,0.2935511713369392,1,0.6566323414537438,1,0.6566323414537438,1,6,1224,3
pentoxifylline,True,2.6781119526841186,0.037820188955511556,1,0.6569538319951718,1,0.6569538319951718,1,6,664,3
selumetinib,True,1.5344689651511252,0.12368970157696146,1,0.8068010561203116,1,0.3869040274472158,1,12,2230,5
palbociclib,True,0.9988778923182587,0.6432303875151392,1,0.8129145938347168,1,0.4999999999998684,1,5,1505,2
tamoxifen,True,1.3658999848939104,0.3768418509303735,1,0.8130663800485584,1,0.4999999999994776,1,5,1101,2
trilostane,True,4.929536947968762,0.005927540040500555,1,0.8145325363943957,1,0.4999999999998708,1,5,305,2
vorinostat,True,1.2081145455913578,0.20829362612399188,1,0.9823469499564457,1,0.04324017472353232,1,28,6460,9
GDC-0199,True,1.843699965389219,0.11865627722921308,1,0.9923334595781591,1,0.061913541228312004,1,7,1113,1
mefloquine,True,0,1,1,1,1,1,1,2,396,2
sufentanil,True,0,1,1,1,1,1,1,1,167,1
fluticasone,True,0,1,1,1,1,1,1,1,91,0
maprotiline,True,0,1,1,1,1,1,1,1,483,1
cyclizine,True,0,1,1,1,1,1,1,1,331,1
topotecan,True,0,1,1,1,1,1,1,4,306,4
pirfenidone,True,0,1,1,1,1,1,1,1,373,1
losartan,True,0,1,1,1,1,1,1,3,651,2
doxycycline,True,0,1,1,1,1,1,1,4,470,2
metixene,True,0,1,1,1,1,1,1,1,279,1
chlorpropamide,True,0,1,1,1,1,1,1,1,363,0
olanzapine,True,0,1,1,1,1,1,1,1,363,1
ketotifen,True,0,1,1,1,1,1,1,1,429,0
enalapril,True,0,1,1,1,1,1,1,3,463,2
pivmecillinam,True,0,1,1,1,1,1,1,1,53,1
amfepramone,True,0,1,1,1,1,1,1,1,173,1
cimetidine,True,0,1,1,1,1,1,1,3,563,3
etodolac,True,0,1,1,1,1,1,1,2,464,2
azacitidine,True,0,1,1,1,1,1,1,2,890,0
pravastatin,True,0,1,1,1,1,1,1,3,547,1
ISOX,True,0,1,1,1,1,1,1,1,217,0
IPI-145,True,0,1,1,1,1,1,1,2,214,0
apixaban,True,0,1,1,1,1,1,1,2,310,0
sulindac,True,0,1,1,1,1,1,1,1,85,1
azilsartan,True,0,1,1,1,1,1,1,1,11,1
cefotetan,True,0,1,1,1,1,1,1,1,385,1
flavoxate,True,0,1,1,1,1,1,1,1,355,0
cefepime,True,0,1,1,1,1,1,1,1,319,1
fingolimod,True,0,1,1,1,1,1,1,1,407,1
ticlopidine,True,0,1,1,1,1,1,1,1,381,1
famotidine,True,0,1,1,1,1,1,1,1,331,0
gatifloxacin,True,0,1,1,1,1,1,1,2,930,0
perindopril,True,0,1,1,1,1,1,1,2,446,2
clioquinol,True,0,1,1,1,1,1,1,2,406,2
trifluridine,True,0,1,1,1,1,1,1,1,435,0
cholic-acid,True,0,1,1,1,1,1,1,1,393,0
ingenol,True,0,1,1,1,1,1,1,1,213,1
vandetanib,True,0,1,1,1,1,1,1,4,1360,2
emedastine,True,0,1,1,1,1,1,1,2,318,2
sacubitril,True,0,1,1,1,1,1,1,2,422,1
eflornithine,True,0,1,1,1,1,1,1,1,321,0
ziprasidone,True,0,1,1,1,1,1,1,1,425,1
varenicline,True,0,1,1,1,1,1,1,2,440,2
diphenoxylate,True,0,1,1,1,1,1,1,1,21,1
iloprost,True,0,1,1,1,1,1,1,3,165,3
modafinil,True,0,1,1,1,1,1,1,3,233,2
primaquine,True,0,1,1,1,1,1,1,1,343,1
timolol,True,0,1,1,1,1,1,1,4,394,2
trimethobenzamide,True,0,1,1,1,1,1,1,4,284,2
licarbazepine,True,0,1,1,1,1,1,1,1,179,1
dydrogesterone,True,0,1,1,1,1,1,1,1,47,1
epirubicin,True,0,1,1,1,1,1,1,1,859,1
bosutinib,True,0,1,1,1,1,1,1,3,993,1
